GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
XlsMapper,com.gh.mygreen.xlsmapper.util,POIUtils,439,882,40,96,121,228,40,72,10,34
XlsMapper,com.gh.mygreen.xlsmapper.util,ArgUtils,133,84,17,17,14,20,16,11,3,7
XlsMapper,com.gh.mygreen.xlsmapper.textformatter,EnumFormatter,41,307,1,13,9,69,4,22,3,16
XlsMapper,com.gh.mygreen.xlsmapper.textformatter,TextParseException,6,79,0,0,2,16,2,5,2,5
XlsMapper,com.gh.mygreen.xlsmapper.textformatter,BooleanFormatter,20,204,0,14,8,39,6,16,6,9
XlsMapper,com.gh.mygreen.xlsmapper.textformatter,ListFormatter,2,148,1,11,1,37,1,12,0,7
XlsMapper,com.gh.mygreen.xlsmapper.fieldprocessor.impl,IterateTablesProcessor,67,1283,24,64,24,311,22,56,0,34
XlsMapper,com.gh.mygreen.xlsmapper.fieldprocessor.impl,VerticalRecordsProcessor.new XlsRecordOption() {...},4,8,0,0,2,2,2,2,2,2
XlsMapper,com.gh.mygreen.xlsmapper.fieldprocessor.impl,HorizontalRecordsProcessor,341,3870,110,434,92,852,101,224,0,53
XlsMapper,com.gh.mygreen.xlsmapper.fieldprocessor.impl,ArrayCellsHandler.AnnotationProxy,0,36,0,0,0,8,0,5,0,5
XlsMapper,com.gh.mygreen.xlsmapper.fieldprocessor.impl,LabelledCellHandler,32,285,3,27,8,68,3,15,0,3
XlsMapper,com.gh.mygreen.xlsmapper.fieldprocessor.impl,SheetNameProcessor,2,27,2,2,2,9,2,3,0,3
XlsMapper,com.gh.mygreen.xlsmapper.fieldprocessor.impl,CellProcessor,42,173,7,11,13,44,6,7,0,4
XlsMapper,com.gh.mygreen.xlsmapper.fieldprocessor.impl,VerticalRecordsProcessor,442,3581,115,389,118,791,102,201,0,51
XlsMapper,com.gh.mygreen.xlsmapper.fieldprocessor.impl,ArrayCellsProcessor,2,382,9,27,2,91,9,15,0,6
XlsMapper,com.gh.mygreen.xlsmapper.fieldprocessor.impl,ArrayCellsHandler,84,576,8,64,22,142,6,36,0,6
XlsMapper,com.gh.mygreen.xlsmapper.fieldprocessor.impl,LabelledCellHandler.LabelInfo,0,3,0,0,0,1,0,1,0,1
XlsMapper,com.gh.mygreen.xlsmapper.fieldprocessor.impl,LabelledArrayCellsProcessor,6,374,10,30,2,87,10,16,0,6
XlsMapper,com.gh.mygreen.xlsmapper.fieldprocessor.impl,LabelledCellHandler.AnnotationProxy,0,108,0,0,0,15,0,12,0,12
XlsMapper,com.gh.mygreen.xlsmapper.fieldprocessor.impl,LabelledCellProcessor,20,154,5,11,5,33,4,7,0,3
XlsMapper,com.gh.mygreen.xlsmapper.fieldprocessor.impl,RecordOperation,8,175,2,28,2,41,2,32,0,19
XlsMapper,com.gh.mygreen.xlsmapper.fieldprocessor.impl,HorizontalRecordsProcessor.new XlsRecordOption() {...},2,10,0,0,1,3,1,3,1,3
XlsMapper,com.gh.mygreen.xlsmapper.validation.beanvalidation,SheetBeanValidator,31,247,7,11,11,60,8,11,2,8
XlsMapper,com.gh.mygreen.xlsmapper.validation.beanvalidation,MessageInterpolatorAdapter,23,94,0,2,1,20,2,5,2,4
XlsMapper,com.gh.mygreen.xlsmapper.xml,OgnlValueFormatter,93,799,19,87,17,168,11,67,0,25
XlsMapper,com.gh.mygreen.xlsmapper.xml,DynamicAnnotationBuilder.new InvocationHandler() {...},0,40,0,4,0,7,0,4,0,2
XlsMapper,com.gh.mygreen.xlsmapper.xml,AnnotationReader,125,412,9,55,18,72,10,33,2,9
XlsMapper,com.gh.mygreen.xlsmapper.xml,MultipleLoaderClassResolver,72,0,8,0,22,0,6,0,2,0
XlsMapper,com.gh.mygreen.xlsmapper.xml,AnnotationReadException,9,0,0,0,4,0,2,0,2,0
XlsMapper,com.gh.mygreen.xlsmapper.xml,XmlIO,138,130,14,6,23,31,13,4,3,4
XlsMapper,com.gh.mygreen.xlsmapper.xml,XmlOperateException,11,5,0,0,6,2,3,1,3,1
XlsMapper,com.gh.mygreen.xlsmapper.xml,XmlBuilder,8,24,0,0,4,6,3,6,3,6
XlsMapper,com.gh.mygreen.xlsmapper.xml,DynamicAnnotationBuilder,73,118,7,7,13,21,6,7,2,4
XlsMapper,com.gh.mygreen.xlsmapper.localization,EncodingControl,56,72,3,7,10,25,4,6,2,3
XlsMapper,com.gh.mygreen.xlsmapper.localization,MessageBuilder,13,125,0,2,0,25,1,11,1,10
XlsMapper,com.gh.mygreen.xlsmapper.localization,MessageInterpolator,26,359,6,42,5,78,7,29,1,11
XlsMapper,com.gh.mygreen.xlsmapper.localization,MessageParseException,10,0,0,0,4,0,2,0,2,0
XlsMapper,com.gh.mygreen.xlsmapper.localization,PropertiesMessageResolver,31,0,0,0,11,0,5,0,5,0
XlsMapper,com.gh.mygreen.xlsmapper.localization,SpringMessageResolver,28,0,0,0,11,0,5,0,5,0
XlsMapper,com.gh.mygreen.xlsmapper.localization,EncodingControl.new PrivilegedExceptionAction() {...},20,28,5,1,7,5,3,2,0,2
XlsMapper,com.gh.mygreen.xlsmapper.localization,ResourceBundleMessageResolver,24,132,4,10,8,32,4,9,1,5
XlsMapper,com.gh.mygreen.xlsmapper.validation,ObjectErrorBuilder,35,43,0,0,10,12,6,3,6,3
XlsMapper,com.gh.mygreen.xlsmapper.validation,InternalFieldErrorBuilder,0,80,0,0,0,26,0,12,0,12
XlsMapper,com.gh.mygreen.xlsmapper.validation,ObjectError,0,48,0,0,0,18,0,11,0,11
XlsMapper,com.gh.mygreen.xlsmapper.validation,FieldError,0,36,0,0,0,13,0,8,0,8
XlsMapper,com.gh.mygreen.xlsmapper.validation,InternalObjectErrorBuilder,31,24,0,0,10,8,5,3,5,3
XlsMapper,com.gh.mygreen.xlsmapper.validation,FieldErrorBuilder,0,119,0,0,0,33,0,14,0,14
XlsMapper,com.gh.mygreen.xlsmapper.validation,MessageCodeGenerator,23,413,8,38,6,80,10,28,2,13
XlsMapper,com.gh.mygreen.xlsmapper.validation,SheetErrorFormatter,158,144,9,5,38,30,13,7,7,6
XlsMapper,com.gh.mygreen.xlsmapper.validation,MultipleSheetBindingErrors,29,17,2,0,6,5,5,3,4,3
XlsMapper,com.gh.mygreen.xlsmapper.validation,ObjectValidatorSupport,66,32,0,0,17,10,2,2,2,2
XlsMapper,com.gh.mygreen.xlsmapper.validation,SheetBindingErrors,60,706,9,33,15,162,14,71,7,57
XlsMapper,com.gh.mygreen.xlsmapper.validation.fieldvalidation.impl,LengthExactValidator,1,71,1,3,0,21,1,8,0,7
XlsMapper,com.gh.mygreen.xlsmapper.validation.fieldvalidation.impl,DefaultFieldValidator,5,0,0,0,2,0,2,0,2,0
XlsMapper,com.gh.mygreen.xlsmapper.validation.fieldvalidation.impl,RangeValidator,2,107,1,11,1,31,1,15,0,10
XlsMapper,com.gh.mygreen.xlsmapper.validation.fieldvalidation.impl,MaxValidator,0,69,0,6,0,22,0,11,0,8
XlsMapper,com.gh.mygreen.xlsmapper.validation.fieldvalidation.impl,ArraySizeValidator,0,85,1,3,0,21,1,8,0,7
XlsMapper,com.gh.mygreen.xlsmapper.validation.fieldvalidation.impl,LengthBetweenValidator,0,87,0,4,0,21,0,9,0,7
XlsMapper,com.gh.mygreen.xlsmapper.validation.fieldvalidation.impl,MinValidator,0,69,0,6,0,22,0,11,0,8
XlsMapper,com.gh.mygreen.xlsmapper.validation.fieldvalidation.impl,PatternValidator,0,73,0,2,0,23,0,11,0,10
XlsMapper,com.gh.mygreen.xlsmapper.validation.fieldvalidation.impl,LengthMaxValidator,0,58,0,2,0,16,0,7,0,6
XlsMapper,com.gh.mygreen.xlsmapper.validation.fieldvalidation.impl,LengthMinValidator,0,58,0,2,0,16,0,7,0,6
